,return,market cap
A021050,0.05676855895196472,57444.0
A021060,,
A021080,,
A021090,,
A021240,-0.076765609007165,6693625.0
A021320,,
A021570,,
A021650,,
A021740,,
A021820,-0.17391304347826092,122500.0
A021880,,
A021930,,
A021960,,
A022060,,
A022061,,
A022100,,
A022220,,
A022510,,
A022520,,
A022610,,
A022770,,
A022780,,
A022870,,
A022875,,
A023000,-0.031484257871064986,129000.0
A023020,,
A023130,,
A023135,,
A023150,0.044164037854889426,50838.0
A023160,,
A023350,0.5661478599221791,96032.0
A023410,,
A023420,,
A023430,,
A023440,,
A023450,0.07044673539518836,81527.0
A023460,,
A023530,0.2889447236180913,6988329.0
A023590,0.16883116883116892,1020716.0
A023600,,
A023670,,
A023760,,
A023770,,
A023771,,
A023780,,
A023790,,
A023800,0.26056338028168974,110517.0
A023810,0.06380638063806413,48500.0
A023890,,
A023900,,
A023910,,
A023960,0.2855579868708964,55931.0
A024060,,
A024070,-0.14338689740420266,52741.0
A024080,,
A024081,,
A024090,-0.004048582995950769,143910.0
A024100,,
A024110,0.009118541033434664,9379645.0
A024120,,
A024660,,
A024720,0.42156862745097945,974788.0
A024740,,
A024800,,
A024810,,
A024811,,
A024830,,
A024840,,
A024850,,
A024870,,
A024880,,
A024890,-0.09902912621359287,94461.0
A024900,0.06382978723404312,49662.0
A024910,,
A024920,,
A024940,,
A024950,,
A024960,,
A025000,-0.15450643776824008,285560.0
A025080,,
A025100,,
A025150,,
A025270,,
A025320,,
A025340,,
A025440,,
A025450,,
A025451,,
A025460,,
A025530,-0.07083333333333364,67278.0
A025540,-0.23766816143497785,526999.0
A025550,,
A025560,0.018264840182648047,142159.0
A025610,,
A025620,0.7290969899665556,709775.0
A025690,,
A025750,0.15845070422535212,132530.0
A025770,,
A025820,0.1448598130841122,78589.0
A025830,,
A025840,,
A025850,,
A025860,0.5654205607476634,827153.0
A025870,,
A025880,,
A025890,0.19247787610619477,31270.0
A025900,,
A025920,,
A025921,,
A025930,,
A025950,,
A025970,,
A025980,,
A026040,,
A026150,,
A026180,,
A026220,,
A026230,,
A026240,,
A026250,,
A026260,,
A026540,,
A026710,,
A026870,,
A026890,0.11718750000000053,185885.0
A026910,,
A026940,0.05197132616487449,58900.0
A026960,-0.06529209621993153,2756705.0
A026970,,
A027040,,
A027050,,
A027350,,
A027390,0.3432432432432429,289806.0
A027410,-0.19016393442622884,1196883.0
A027440,,
A027460,,
A027465,,
A027467,,
A027469,,
A027560,,
A027580,,
A027610,,
A027700,,
A027710,,
A027740,0.2163833075734158,93614.0
A027830,,
A027840,,
A027890,,
A027970,0.12080536912751694,51292.0
A028040,,
A028050,0.37500000000000017,3479000.0
A028080,,
A028090,,
A028100,0.38461538461538514,181700.0
A028150,,
A028260,0.07142857142857105,25797846.0
A02826K,0.02408111533586816,131985.0
A028300,,
A028305,,
A028670,-0.0037950664136625137,2875854.0
A029460,-0.1457489878542516,288701.0
A029480,,
A029530,-0.034700315457413394,614882.0
A029780,-0.07196969696969698,4147748.0
A029960,,
A030000,-0.09433962264150994,2168527.0
A030010,,
A030030,,
A030190,,
A030200,-0.10082644628099223,7115297.0
A030210,0.6328626444159189,382994.0
A030270,,
A030350,,
A030390,,
A030420,,
A030520,,
A030530,,
A030610,0.10804851157662604,361800.0
A030700,,
A030710,,
A030720,-0.029692470837752293,39513.0
A030790,1.4095238095238103,368856.0
A030950,,
A030960,,
A030970,,
A030971,,
A031150,,
A031310,,
A031330,,
A031390,,
A031430,0.8083670715249665,906780.0
A031440,0.1509433962264148,606043.0
A031510,,
A031530,,
A031690,,
A031800,,
A031820,0.08388312912346835,55747.0
A031860,,
A031920,,
A031950,,
A031960,,
A031970,,
A031980,,
A031990,,
A032030,,
A032040,,
A032050,,
A032080,,
A032150,,
A032151,,
A032180,,
A032190,,
A032280,,
A032290,,
A032350,0.8194444444444454,962374.0
A032380,,
A032390,,
A032420,,
A032500,,
A032540,,
A032560,0.2722222222222218,165900.0
A032570,,
A032580,,
A032590,,
A032600,,
A032610,,
A032620,,
A032640,-0.12500000000000003,5304828.0
A032680,,
A032685,,
A032710,,
A032750,,
A032780,,
A032790,,
A032800,,
A032820,,
A032830,-0.060240963855421534,23500000.0
A032850,,
A032860,,
A032930,,
A032940,,
A032960,,
A032980,,
A033020,,
A033030,,
A033040,,
A033050,,
A033070,,
A033075,,
A033100,,
A033110,,
A033130,,
A033160,,
A033170,,
A033180,5.353677621283257,858529.0
A033190,,
A033200,,
A033210,,
A033220,,
A033230,,
A033240,-0.3545966228893058,315935.0
A033250,0.19312436804853322,28440.0
A033260,,
A033270,-0.09195402298850627,446512.0
A033280,,
A033290,,
A033300,,
A033310,,
A033320,,
A033330,,
A033340,,
A033430,,
A033480,,
A033500,,
A033530,0.009234828496042676,155422.0
A033540,,
A033550,,
A033560,,
A033600,,
A033630,,
A033640,,
A033660,0.11908177905308401,449433.0
A033720,,
A033725,,
A033780,-0.15411255411255428,13454665.0
A033790,,
A033830,,
A033850,,
A033855,,
A033880,,
A033885,,
A033920,-0.11959287531806605,495900.0
A034010,,
A034020,0.09771986970684027,1799229.0
A034120,0.0038684719535778023,476392.0
A034190,,
A034220,-0.173913043478261,8855939.0
A034230,,
A034260,,
A034270,,
A034280,,
A034290,,
A034300,0.31999999999999973,140400.0
A034310,0.3924914675767906,753858.0
A034320,,
A034330,,
A034340,,
A034350,,
A034430,,
A034440,,
A034450,,
A034460,,
A034470,,
A034510,,
A034560,,
A034570,,
A034580,,
A034590,0.0016806722689082323,131024.0
A034600,,
A034607,,
A034650,,
A034660,,
A034730,0.03710247349823283,20615567.0
A03473K,-0.030581039755352233,90015.0
A034750,,
A034760,,
A034770,,
A034810,,
A034820,,
A034830,-0.028753993610224363,768830.0
A034840,,
A034850,,
A034920,,
A034940,,
A034950,,
A034960,,
A034970,,
A034980,,
A034990,,
A035000,-0.15825242718446636,144136.0
A035010,,
A035030,,
A035040,,
A035050,,
A035080,,
A035150,-0.12680115273775233,147378.0
A035160,,
A035200,,
A035210,,
A035250,-0.15373563218390754,6321942.0
A035270,,
A035290,,
A035300,,
A035310,,
A035320,,
A035330,,
A035340,,
A035400,,
A035405,,
A035410,,
A035420,-0.14597701149425313,23897942.0
A035430,,
A035450,,
A035460,,
A035470,,
A035480,,
A035500,,
A035510,1.0024271844660189,276060.0
A035520,,
A035530,,
A035540,,
A035590,,
A035600,,
A035610,,
A035620,,
A035670,,
A035680,,
A035700,,
A035710,,
A035720,-0.1569343065693436,8771455.0
A035760,,
A035780,,
A035790,,
A035810,,
A035820,,
A035830,,
A035860,,
A035870,,
A035880,,
A035890,,
A035900,,
A035910,,
A035915,,
A035917,,
A035919,,
A035930,,
A035940,,
A035950,,
A035960,,
A035970,,
A035980,,
A036000,,
A036010,,
A036020,,
A036030,,
A036040,,
A036060,,
A036090,,
A036120,,
A036150,,
A036170,,
A036180,,
A036190,,
A036200,,
A036210,,
A036220,,
A036260,,
A036270,,
A036280,,
A036300,,
A036310,,
A036330,,
A036360,,
A036390,,
A036400,,
A036420,,
A036430,,
A036440,,
A036460,0.27614571092831885,4938746.0
A036480,,
A036490,,
A036500,,
A036530,-0.20000000000000034,208690.0
A036540,,
A036550,,
A036560,,
A036570,-0.20893854748603333,7898048.0
A036580,0.06034482758620708,444408.0
A036585,,
A036590,,
A036600,,
A036610,,
A036620,,
A036630,,
A036640,,
A036650,,
A036660,,
A036670,,
A036690,,
A036710,,
A036720,,
A036760,,
A036780,,
A036790,,
A036800,,
A036810,,
A036820,,
A036825,,
A036830,,
A036840,,
A036850,,
A036870,,
A036880,,
A036890,,
A036900,,
A036910,,
A036920,,
A036930,,
A036950,,
A036960,,
A036970,,
A037010,,
A037020,,
A037030,,
A037040,,
A037060,,
A037070,,
A037110,,
A037120,,
A037150,,
A037180,,
A037190,,
A037200,,
A037220,,
A037230,,
A037240,,
A037250,,
A037270,0.25000000000000033,151244.0
A037280,,
A037320,,
A037330,,
A037340,,
A037350,,
A037360,,
A037370,,
A037380,,
A037400,,
A037410,,
A037430,,
A037440,,
A037460,,
A037480,,
A037490,,
A037500,,
A037510,,
A037520,,
A037530,,
A037540,,
A037550,,
A037560,0.26338028169014155,662945.0
A037600,,
A037620,,
A037630,,
A037640,,
A037650,,
A037670,,
A037700,,
A037710,0.01525054466230974,374400.0
A037730,,
A037740,,
A037750,,
A037760,,
A037770,,
A037780,,
A037830,,
A037890,,
A037950,,
A038010,,
A038020,,
A038030,,
A038050,,
A038060,,
A038070,,
A038100,,
A038110,,
A038120,,
A038160,,
A038270,,
A038280,,
A038290,,
A038310,,
A038320,,
A038340,,
A038370,,
A038380,,
A038390,,
A038400,,
A038410,,
A038420,,
A038460,,
A038480,,
A038500,,
A038520,,
A038530,,
A038540,,
A038580,,
A038620,,
A038680,,
A038690,,
A038710,,
A038720,,
A038760,,
A038770,,
A038810,,
A038830,,
A038870,,
A038880,,
A038920,,
A038940,,
A038950,,
A038960,,
A038980,,
A038990,,
A039000,,
A039010,,
A039020,,
A039030,,
A039040,,
A039050,,
A039060,,
A039110,,
A039130,0.09223300970873777,1318437.0
A039160,,
A039170,,
A039180,,
A039200,,
A039210,,
A039220,,
A039230,,
A039240,,
A039270,,
A039280,,
A039290,,
A039310,,
A039340,,
A039350,,
A039370,,
A039380,,
A039390,,
A039420,,
A039440,,
A039490,0.3242009132420085,2607769.0
A039500,,
A039520,,
A039530,,
A039540,,
A039560,,
A039570,-0.10273972602739748,216449.0
A039580,,
A039610,,
A039670,,
A039720,,
A039740,,
A039790,,
A039830,,
A039840,,
A039850,,
A039860,,
A039870,,
A039920,,
A039980,,
A039990,,
A040020,,
A040100,,
A040130,,
A040160,,
A040180,,
A040260,,
A040270,,
A040300,,
A040350,,
A040380,,
A040420,,
A040450,,
A040455,,
A040470,,
A040480,,
A040520,,
A040610,,
A040670,,
A040740,,
A040750,,
A040780,,
A040785,,
A040830,,
A040850,,
A040860,,
A040870,,
A040910,,
A040940,,
A040950,,
A041020,,
A041030,,
A041060,,
A041140,,
A041190,,
A041310,,
A041320,,
A041440,,
A041450,,
A041460,,
A041500,,
A041510,,
A041520,,
A041550,,
A041590,,
A041630,,
A041650,-0.04078947368421081,157386.0
A041710,,
A041800,,
A041830,,
A041910,,
A041920,,
A041930,,
A041940,,
A041960,,
A042000,,
A042040,,
A042100,,
A042110,,
A042300,,
A042310,,
A042330,,
A042340,,
A042370,,
A042380,,
A042420,,
A042460,,
A042470,,
A042500,,
A042510,,
A042520,,
A042570,,
A042600,,
A042660,0.7985611510791374,2824872.0
A042665,,
A042670,0.058688147295742885,2012779.0
A042675,,
A042700,-0.10970464135021103,670791.0
A042820,,
A042870,,
A042940,,
A042945,,
A042950,,
A042960,,
A043040,,
A043090,,
A043100,,
A043150,,
A043200,,
A043220,,
A043260,,
A043290,,
A043340,,
A043350,,
A043360,,
A043370,,
A043380,,
A043400,,
A043500,,
A043540,,
A043580,,
A043590,,
A043610,,
A043630,,
A043650,,
A043680,,
A043690,,
A043700,,
A043710,,
A043720,,
A043790,,
A043880,,
A043890,,
A043910,,
A043990,,
A044060,,
A044070,,
A044180,,
A044240,,
A044340,,
A044370,,
A044380,0.03809523809523831,55511.0
A044400,,
A044410,,
A044440,,
A044450,-0.07717750826901858,195457.0
A044480,,
A044490,,
A044570,,
A044590,,
A044640,,
A044740,,
A044750,,
A044770,,
A044775,,
A044780,,
A044820,0.2355623100303949,363028.0
A044890,,
A044960,,
A044990,,
A045020,,
A045050,,
A045060,,
A045070,,
A045080,,
A045090,,
A045100,,
A045240,,
A045260,,
A045280,,
A045290,,
A045300,,
A045310,,
A045340,,
A045380,,
A045390,,
A045400,,
A045470,,
A045510,,
A045520,,
A045550,,
A045660,,
A045710,,
A045760,,
A045790,,
A045800,,
A045820,,
A045860,,
A045870,,
A045880,,
A045890,,
A045920,,
A045925,,
A045970,,
A046000,,
A046070,,
A046110,,
A046120,,
A046140,,
A046210,,
A046240,,
A046290,,
A046310,,
A046320,,
A046350,,
A046390,,
A046400,,
A046430,,
A046440,,
A046520,,
A046720,,
A046810,,
A046820,,
A046840,,
A046890,,
A046930,,
A046940,,
A046970,,
A047040,0.02871621621621731,2585173.0
A047050,0.2479338842975202,2967172.0
A047060,,
A047080,,
A047310,,
A047370,,
A047400,0.14081632653061146,118020.0
A047420,,
A047440,,
A047450,,
A047560,,
A047600,,
A047610,,
A047710,,
A047730,,
A047770,,
A047810,-0.06638566912539534,4298652.0
A047820,,
A047890,,
A047920,,
A047940,,
A048130,,
A048140,,
A048150,,
A048260,,
A048270,,
A048410,,
A048430,,
A048460,,
A048470,,
A048500,,
A048510,,
A048530,,
A048540,,
A048550,,
A048640,,
A048660,,
A048760,,
A048770,,
A048830,,
A048870,,
A048910,,
A049000,,
A049070,,
A049080,,
A049120,,
A049130,,
A049180,,
A049370,,
A049430,,
A049470,,
A049480,,
A049520,,
A049550,,
A049630,,
A049690,,
A049720,,
A049770,0.017094017094017703,868303.0
A049790,,
A049800,-0.18488372093023267,70300.0
A049830,,
A049850,,
A049950,,
A049960,,
A049990,,
A050050,,
A050090,,
A050110,,
A050120,,
A050320,,
A050350,,
A050470,,
A050480,,
A050540,,
A050600,,
A050640,,
A050760,,
A050860,,
A050890,,
A050960,,
A051070,,
A051160,,
A051170,,
A051310,,
A051360,,
A051370,,
A051380,,
A051390,,
A051490,,
A051500,,
A051530,,
A051600,0.20073891625615764,2227500.0
A051630,0.04376367614879656,28320.0
A051710,,
A051780,,
A051810,,
A051820,,
A051900,0.02859545836837698,19788256.0
A051905,0.04441260744985633,1549576.0
A051910,-0.12962962962962923,26436832.0
A051915,-0.18473895582329325,1606959.0
A051960,,
A051980,,
A051990,,
A052020,,
A052190,,
A052210,,
A052220,,
A052260,,
A052270,,
A052290,,
A052300,,
A052310,,
A052330,,
A052350,,
A052400,,
A052420,,
A052460,,
A052510,,
A052520,,
A052530,,
A052540,,
A052560,,
A052600,,
A052640,,
A052650,,
A052670,,
A052690,0.4705882352941178,1328145.0
A052710,,
A052770,,
A052790,,
A052810,,
A052860,,
A052880,,
A052900,,
A052970,,
A053000,,
A053030,,
A053040,,
A053050,,
A053060,,
A053070,,
A053110,,
A053160,,
A053170,,
A053200,,
A053210,-0.05947955390334586,600166.0
A053250,,
A053260,,
A053270,,
A053280,,
A053290,,
A053300,,
A053320,,
A053330,,
A053350,,
A053440,,
A053450,,
A053470,,
A053530,,
A053580,,
A053590,,
A053595,,
A053610,,
A053620,,
A053660,,
A053690,0.13154960981047947,110065.0
A053700,,
A053740,,
A053800,,
A053810,,
A053870,,
A053890,,
A053950,,
A053960,,
A053980,,
A054010,,
A054020,,
A054040,,
A054050,,
A054080,,
A054090,,
A054120,,
A054150,,
A054170,,
A054180,,
A054190,,
A054210,,
A054220,,
A054250,,
A054300,,
A054340,,
A054370,,
A054410,,
A054440,,
A054450,,
A054530,,
A054540,,
A054620,,
A054630,,
A054650,,
A054670,,
A054780,,
A054790,,
A054800,,
A054920,,
A054930,,
A054940,,
A054950,,
A055000,,
A055250,,
A055490,-0.10468750000000039,135868.0
A055550,-0.05870445344129571,22239961.0
A055810,,
A055970,,
A056000,,
A056010,,
A056020,,
A056060,,
A056080,,
A056090,,
A056140,,
A056190,,
A056200,,
A056340,,
A056360,,
A056500,,
A056700,,
A056710,,
A056730,,
A056810,,
A056850,,
A056880,,
A057030,,
A057050,-0.11203319502074689,1266000.0
A057100,,
A057110,,
A057330,,
A057500,,
A057540,,
A057680,,
A057880,,
A058110,,
A058220,,
A058370,,
A058400,,
A058420,,
A058430,-0.07192982456140287,160800.0
A058450,,
A058470,,
A058480,,
A058530,,
A058550,,
A058610,,
A058630,,
A058650,-0.09210526315789415,552000.0
A058680,,
A058690,,
A058730,0.2937595129375956,139062.0
A058820,,
A058850,0.02643171806167357,100737.0
A058860,-0.051324503311257916,100578.0
A058900,,
A058910,,
A058970,,
A059090,,
A059100,,
A059120,,
A059210,,
A059720,,
A060000,,
A060150,,
A060230,,
A060240,,
A060250,,
A060260,,
A060280,,
A060300,,
A060310,,
A060370,,
A060380,,
A060410,,
A060480,,
A060540,,
A060550,,
A060560,,
A060570,,
A060580,,
A060590,,
A060660,,
A060670,,
A060720,,
A060750,,
A060840,,
A060900,,
A060910,,
A060980,-0.21451355661881935,533653.0
A061040,,
A061050,,
A061140,,
A061250,,
A061460,,
A061610,,
A061970,,
A062580,,
A062730,,
A062760,,
A062765,,
A06276K,,
A06276L,,
A062860,,
A063080,,
A063160,0.1077283372365336,124462.0
A063170,,
A063180,,
A063280,,
A063350,,
A063440,,
A063510,,
A063515,,
A063570,,
A063680,,
A063760,,
A063840,,
A064060,,
A064090,,
A064240,,
A064260,,
A064290,,
A064350,0.039999999999999696,1708500.0
A064420,,
A064480,,
A064510,,
A064520,,
A064550,,
A064720,,
A064760,,
A064800,,
A064820,,
A064850,,
A064900,,
A064910,,
A064960,-0.31270010672358595,505229.0
A065060,,
A065130,,
A065150,,
A065160,,
A065170,,
A065180,,
A065270,,
A065310,,
A065340,,
A065350,,
A065370,,
A065410,,
A065420,,
A065440,,
A065450,,
A065500,,
A065510,,
A065530,,
A065560,,
A065570,,
A065610,,
A065620,,
A065650,,
A065660,,
A065680,,
A065690,,
A065710,,
A065770,,
A065810,,
A065910,,
A065940,,
A065950,,
A066030,,
A066060,,
A066110,,
A066130,,
A066190,,
A066200,,
A066270,,
A066300,,
A066310,,
A066330,,
A066340,,
A066350,,
A066360,,
A066400,,
A066410,,
A066430,,
A066480,,
A066570,-0.056603773584905225,16692077.0
A066575,-0.13085106382978698,718374.0
A066590,,
A066620,,
A066670,,
A066690,,
A066700,,
A066790,,
A066830,,
A066850,,
A066870,,
A066900,,
A066910,,
A066930,,
A066970,,
A066980,,
A067000,,
A067010,,
A067080,,
A067130,,
A067160,,
A067170,,
A067250,,
A067280,,
A067290,,
A067310,,
A067370,,
A067390,,
A067410,,
A067570,,
A067630,,
A067700,,
A067730,,
A067770,,
A067830,-0.1077235772357723,179554.0
A067850,,
A067900,,
A067910,,
A067920,,
A067950,,
A067990,,
A068050,,
A068060,,
A068150,,
A068240,,
A068270,-0.12847222222222215,31089432.0
A068290,-0.23179916317991703,92000.0
A068330,,
A068400,0.4278506559031271,326658.0
A068420,,
A068560,,
A068630,,
A068680,,
A068760,,
A068770,,
A068790,,
A068870,,
A068875,,
A068930,,
A068940,,
A069080,,
A069110,,
A069140,,
A069260,0.06517311608961235,1068975.0
A069330,,
A069410,,
A069460,1.8534482758620687,94294.0
A069470,,
A069500,,
A069510,,
A069540,,
A069550,,
A069600,,
A069620,0.13069908814589606,2143516.0
A069640,-0.18823529411764778,125995.0
A069660,,
A069730,0.18702290076335817,92304.0
A069920,,
A069960,-0.06985645933014357,2127282.0
A070080,,
A070300,,
A070480,,
A070540,,
A070590,,
A070960,-0.23444976076554971,384104.0
A071050,0.2550724637681152,4859307.0
A071055,0.1379310344827584,243117.0
A071057,,
A071090,0.3750000000000009,62898.0
A071200,,
A071280,,
A071320,0.10821917808219161,928615.0
A071360,,
A071460,,
A071490,,
A071530,,
A071660,,
A071670,,
A071840,0.09288824383164013,1751692.0
A071850,,
A071930,,
A071950,1.207207207207207,71550.0
A071955,,
A071970,0.1378935939196527,133871.0
A072020,,
A072130,-0.06712172923777102,54233.0
A072350,,
A072430,,
A072450,,
A072470,,
A072520,,
A072530,,
A072700,,
A072710,-0.08296943231441008,496244.0
A072770,,
A072870,,
A072930,,
A072950,,
A072990,,
A073010,,
A073070,,
A073110,,
A073130,,
A073190,,
A073240,0.37853107344632814,976398.0
A073470,,
A073490,,
A073530,,
A073540,,
A073560,,
A073570,,
A073640,,
A073710,,
A073780,,
A073930,,
A073960,,
A074000,,
A074130,,
A074140,,
A074150,,
A074170,,
A074430,,
A074600,,
A074610,1.9839999999999973,442100.0
A075120,,
A075130,,
A075180,-0.16799999999999987,119424.0
A075580,0.5478723404255319,178625.0
A075970,,
A076080,,
A076090,,
A076170,,
A076340,,
A076610,,
A076850,,
A077280,,
A077360,,
A077500,-0.18012422360248445,217995.0
A077960,,
A077970,0.10928961748633868,243894.0
A078000,0.21991701244813083,142630.0
A078020,,
A078060,,
A078070,,
A078130,,
A078140,,
A078150,,
A078160,,
A078340,,
A078350,,
A078420,,
A078520,0.012048192771084975,426958.0
A078590,,
A078600,,
A078610,,
A078650,,
A078670,,
A078700,,
A078780,,
A078860,,
A078890,,
A078930,-0.03215434083601323,5630672.0
A078935,-0.01100244498777486,72464.0
A078940,,
A079000,,
A079160,0.03773584905660367,1582866.0
A079170,,
A079180,,
A079190,,
A079340,,
A079370,,
A079430,-0.20781250000000048,531864.0
A079440,-0.20692883895131142,3407100.0
A079550,-0.30351170568561847,937200.0
A079560,,
A079650,,
A079660,-0.045662100456621245,76254.0
A079810,,
A079870,,
A079940,,
A079950,,
A079960,,
A079970,,
A079980,0.3514851485148529,467475.0
A080000,,
A080010,,
A080030,,
A080140,,
A080160,,
A080180,,
A080220,,
A080410,,
A080420,,
A080440,,
A080470,,
A080520,,
A080530,,
A080570,,
A080580,,
A080640,,
A080960,,
A080970,,
A080980,,
A081000,0.12926829268292658,264469.0
A081090,,
A081150,,
A081190,,
A081200,,
A081210,,
A081220,,
A081500,,
A081580,,
A081660,0.5073529411764716,1533988.0
A081930,,
A081940,,
A081970,,
A082110,,
A082210,,
A082220,,
A082240,,
A082250,,
A082260,,
A082270,,
A082390,,
A082640,0.1078947368421049,1357026.0
A082660,,
A082740,0.614654002713704,407270.0
A082800,,
A082850,,
A082920,,
A082930,,
A083120,,
A083160,,
A083310,,
A083350,,
A083360,,
A083370,0.0019999999999998977,7928.0
A083380,0.00803212851405633,7960.0
A083390,,
A083420,0.09595375722543299,93600.0
A083450,,
A083470,,
A083500,,
A083550,,
A083570,,
A083580,,
A083590,,
A083600,,
A083610,,
A083620,,
A083640,,
A083650,,
A083660,,
A083790,,
A083930,,
A084010,0.10348468848996796,263720.0
A084110,,
A084160,,
A084180,,
A084240,,
A084370,,
A084440,,
A084450,,
A084650,,
A084670,-0.03698683882013008,70383.0
A084680,0.22766570605187372,194596.0
A084690,-0.06030150753768905,338587.0
A084695,-0.02500000000000011,6066.0
A084697,,
A084730,,
A084810,,
A084820,,
A084870,-0.11195928753180671,146832.0
A084990,,
A085310,0.8134920634920649,182362.0
A085370,,
A08537M,,
A085450,,
A085620,0.03809523809523868,964738.0
A085660,,
A085670,,
A085680,,
A085810,,
A085910,,
A085980,,
A085990,,
A086040,,
A086060,,
A086200,,
A086220,,
A086250,,
A086280,0.29779411764705854,6581250.0
A086390,,
A086450,,
A086460,,
A086520,,
A086630,,
A086670,,
A086720,,
A086790,-0.06124497991967869,14381595.0
A086800,,
A086830,,
A086890,,
A086900,,
A086960,,
A086980,,
A087010,,
A087220,,
A087260,,
A087600,,
A087730,,
A087800,,
A088010,,
A088020,,
A088130,,
A088290,,
A088350,-0.09985528219971052,5428313.0
A088390,,
A088510,,
A088700,,
A088790,0.044859813084112,71699.0
A088800,,
A088810,,
A088910,,
A088960,,
A088980,0.08121212121212076,3123947.0
A089010,,
A089030,,
A089140,,
A089150,,
A089170,,
A089180,,
A089190,,
A089200,,
A089230,,
A089240,,
A089470,-0.01617647058823529,217239.0
A089480,,
A089530,,
A089590,0.36209335219236166,1249310.0
A089600,,
A089790,,
A089850,,
A089890,,
A089980,,
A090080,0.9547038327526122,99494.0
A090090,,
A090120,,
A090150,,
A090260,,
A09026K,,
A090350,0.003456221198156606,179000.0
A090355,-0.03153153153153191,3960.0
A090360,,
A090370,-0.002890173410404985,131168.0
A090410,,
A090430,0.09852216748768423,19788199.0
A090435,0.02409638554216861,1794831.0
A090460,,
A090470,,
A090540,,
A090710,,
A090730,,
A090740,,
A090850,,
A090970,,
A090980,,
A090990,,
A091000,,
A091090,0.6485225505443231,317152.0
A091120,,
A091160,,
A091170,,
A091180,,
A091190,,
A091200,,
A091210,,
A091220,,
A091230,,
A091270,,
A091340,,
A091440,,
A091580,,
A091590,,
A091690,,
A091700,,
A091970,,
A091990,,
A092040,,
A092070,,
A092130,,
A092200,-0.08728179551122216,166708.0
A092220,0.07751937984496099,151247.0
A092230,0.004580152671755332,278404.0
A092300,,
A092440,-0.07668711656441655,131108.0
A092460,,
A092590,,
A092600,,
A092630,,
A092730,,
A092780,0.12804878048780519,61760.0
A092870,,
A092970,,
A093050,-0.09265175718849901,824568.0
A093190,,
A093230,-0.011142061281337868,54331.0
A093240,0.2051557465091307,104202.0
A093320,,
A093370,-0.05517241379310277,886247.0
A093380,,
A093400,,
A093410,,
A093520,,
A093640,,
A093730,,
A093820,,
A093860,,
A093920,,
A094170,,
A094190,,
A094280,0.007936507936507709,147945.0
A094360,,
A094480,,
A094520,,
A094700,,
A094800,,
A094820,,
A094840,,
A094850,,
A094860,,
A094940,,
A094950,,
A094970,,
A095190,,
A095270,,
A095300,,
A095340,,
A095500,,
A095570,-0.07317073170731712,309964.0
A095610,,
A095660,,
A095700,,
A095720,0.028208744710861166,250657.0
A095910,,
A096040,,
A096150,,
A096240,,
A096300,,
A096350,,
A096530,,
A096610,,
A096630,,
A096640,,
A096690,,
A096760,0.07646356033452782,574388.0
A096770,-0.053789731051345574,18446880.0
A096775,-0.05985915492957723,167913.0
A096870,,
A097230,-0.03474320241691844,347852.0
A097520,,
A097680,,
A097690,,
A097700,,
A097710,,
A097720,,
A097730,,
A097740,,
A097750,,
A097780,,
A097800,,
A097870,,
A097950,-0.07103825136612066,5125610.0
A097955,-0.11960132890365477,174557.0
A097957,,
A097959,,
A098120,,
A098150,,
A098400,,
A098460,,
A098560,,
A098660,,
A099140,,
A099190,,
A099210,,
A099220,,
A099320,,
A099340,,
A099350,,
A099410,,
A099440,,
A099520,,
A099660,,
A099830,,
A100030,,
A100090,,
A100120,,
A100130,,
A100220,-0.11764705882352972,134516.0
A100250,-0.07166666666666736,157066.0
A100380,,
A100660,,
A100700,,
A100840,-0.08695652173913083,106538.0
A100910,,
A101000,,
A101060,-0.03436988543371415,415492.0
A101140,-0.054511278195489093,61822.0
A101160,,
A101170,,
A101240,,
A101280,,
A101330,,
A101360,,
A101380,,
A101390,,
A101400,,
A101490,,
A101530,-0.025889967637540527,444032.0
A101670,,
A101680,,
A101730,,
A101790,,
A101910,,
A101930,,
A101970,,
A101990,,
A102000,,
A102110,,
A102120,,
A102210,,
A102260,0.20677361853832396,304936.0
A102280,0.2456896551724136,193686.0
A102420,,
A102460,0.16511627906976678,415896.0
A102710,,
A102780,,
A102940,,
A102950,,
A102955,,
A102960,,
A102970,,
A103130,-0.2530413625304136,182631.0
A103140,-0.21052631578947367,1078935.0
A103150,,
A103155,,
A103160,,
A103230,,
A103590,0.20945945945945982,200605.0
A103650,,
A103660,,
A104030,,
A104035,,
A104040,,
A104110,,
A104120,,
A104200,,
A104230,,
A104460,,
A104480,,
A104520,,
A104530,,
A104540,,
A104570,,
A104580,,
A104690,,
A104700,0.018543046357615476,356427.0
A104770,,
A104830,,
A105010,,
A105020,,
A105070,,
A105190,,
A105270,,
A105330,,
A105380,,
A105450,,
A105550,,
A105560,-0.04574132492113526,25630237.0
A105630,-0.16697588126159602,914000.0
A105740,,
A105780,,
A105810,,
A105840,0.2266112266112263,107458.0
A106080,,
A106190,,
A106240,,
A106520,,
A107560,,
A107590,-0.09278350515463932,101665.0
A107640,,
A108070,,
A108230,,
A108320,,
A108380,,
A108440,,
A108450,,
A108480,,
A108590,,
A108630,,
A108670,-0.18846549948506677,729072.0
A108675,-0.18369175627240153,47281.0
A108790,,
A108860,,
A108890,,
A109070,2.2285714285714286,135901.0
A109080,,
A109610,,
A109740,,
A109820,,
A109860,,
A109960,,
A110030,,
A110310,,
A110500,,
A110550,,
A110570,,
A110660,,
